0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0.0
-20.0,-4.966774703666426,0.9948210083167419,3.813563994571055,5.36764753813616,6.332672047085298,6.9856998887751995,7.455198229648804,7.807430289841404,8.079736617323652,8.294745523661295,8.467022714301002,8.606435243444743,8.719966887002132,8.812751061878119,8.888684574616352,8.950805619749888,9.00153374337759,9.042826243515997,9.076282535591321,9.103215292983085,9.124699850803626,9.14160901177668,9.154637745540828,9.164320633085275,9.171043880963266,9.175053078945911,9.176457449645767,9.175231036183758,9.171211015924499,9.164093047583336,9.15342318937158,9.138585391042177,9.11878276091075,9.093009586209646,9.060009186444201,9.018209654612672,8.965624557978172,8.899697127547565,8.81705115805908,8.71308305949883,8.581272475763026,8.411969145654608,8.190145328754785,7.890956040797614,7.470257545748904,6.842411476085534,5.822682678249969,3.9606039537932296,0.0039349499009764255,-10.0
-20.0,-10.863250715478715,-4.869738062560377,-1.111213712891299,1.3207535006351838,2.973334820598814,4.150726794121784,5.023476663243907,5.690824000037944,6.213225337584134,6.629266585923592,6.964688940858354,7.237381531708526,7.460247791526153,7.642909578470844,7.792752553748588,7.915585452855719,8.016066205477225,8.09798355990288,8.16444708126197,8.218017802019475,8.260799595767029,8.294503922512213,8.32049599120159,8.339827493975468,8.353259236136733,8.361275816613546,8.36409374579409,8.36166383847538,8.353668248485462,8.339511996771293,8.318308167084556,8.288854967993345,8.249601411283658,8.19859617665632,8.133410904510084,8.05102396765385,7.947642438501342,7.818426120890291,7.657053638983733,7.455027808162543,7.200537945484514,6.876543194909418,6.457434339149189,5.903003385948099,5.14715314906823,4.076197776549256,2.487286044872259,0.015504688231077424,-3.9449872837236075,-10.0
-20.0,-13.618810640195305,-8.503120770432723,-4.714513878762681,-1.9528212631884956,0.08245433468214958,1.613341322350329,2.790131363957817,3.7125058785423333,4.447101264802306,5.039400176982985,5.5212833692157846,5.915747032542585,6.23985897750936,6.506632987050924,6.726235288308413,6.906773736586773,7.054822502731397,7.175776614987104,7.274095431912441,7.353472500795943,7.416955780339688,7.467033682106458,7.505696934271004,7.534482766229603,7.554505656508921,7.5664774300873585,7.570718528967035,7.567161588238693,7.555347851403031,7.534416298117414,7.503084483970742,7.459618840342213,7.401790348085281,7.3268087956258094,7.23122482154989,7.110782908770645,6.960199232315531,6.772823678460163,6.540121815250409,6.250873784648533,5.889922212022786,5.4361928106074435,4.859535044678241,4.115668190030805,3.1382310576622334,1.82704779296421,0.03402065732290427,-2.441377178255949,-5.799582965578494,-10.0
-20.0,-15.112190843196519,-10.814830574641976,-7.298089098752001,-4.50855885846013,-2.3135640764194645,-0.579945241030004,0.8012152015127814,1.9124615691821463,2.814686210735709,3.552668659190085,4.159652450390085,4.66071786285634,5.0751524689314165,5.418085231004288,5.7016063450014824,5.935535728725997,6.127953390850112,6.285568593714946,6.413979526036355,6.517858093382425,6.601082910464696,6.666835842125497,6.717672263805131,6.755571773016331,6.781973820959526,6.797801255956987,6.803473790417349,6.798912696756233,6.783537418873802,6.756254088523953,6.715435001398001,6.658886770871774,6.58380294867651,6.486694139641756,6.363284704390406,6.208359538148994,6.015536373998284,5.77692744175126,5.482637496363764,5.120021217486891,4.672590304077499,4.11842168547296,3.4278900336051894,2.5605911789104088,1.4616196172258034,0.05838964489659604,-1.7379735805226568,-4.0161751183919,-6.812244039276039,-10.0
-20.0,-16.01945911988073,-12.352962418278757,-9.163802378200682,-6.480925712643991,-4.260624369376346,-2.433842575702281,-0.9308955021185699,0.30888567080700213,1.335069182025168,2.1870943603510966,2.896120116172706,3.4868562823140983,3.979087660597198,4.388849998880655,4.729303915795026,5.011372208538608,5.244200847126285,5.43549204472825,5.591745775908702,5.718436073711473,5.820140693679147,5.900637021412645,5.962973018077985,6.009519162452076,6.042005433877831,6.061546119506209,6.068654396949526,6.063248046665169,6.044647115228743,6.011563724132477,5.9620833517935425,5.893635667309891,5.802951220590892,5.685997842892602,5.537887313252774,5.352738504297165,5.123477635026644,4.841549317751712,4.496504061497726,4.075420207436387,3.562115380524159,2.936116261671191,2.171414300730152,1.235202273658023,0.08719014248172496,-1.3190435164047103,-3.029657795243261,-5.0741006392299575,-7.433591230474994,-10.0
-20.0,-16.618060337125705,-13.422469808239615,-10.53480290848843,-8.004552942210776,-5.829589646546577,-3.980194938631366,-2.416259249165003,-1.096924778715752,0.015032448106866436,0.9517914233282142,1.7405061706234992,2.4038918737326163,2.960948974321829,3.4276401824883944,3.8174573546611485,4.1418706141202675,4.410673820614674,4.632246405266336,4.8137507445125625,4.961281010638128,5.079975778461153,5.174103399439395,5.247126542836522,5.301750369442357,5.339957461040997,5.363031749531967,5.371573129127787,5.365504046192546,5.344069000285537,5.305827421083673,5.2486396857842585,5.169645004344115,5.065228442648497,4.930972425492853,4.761585660102586,4.550799631600111,4.29121990173657,3.974117010194897,3.589141213219768,3.1239495427851134,2.563748782673864,1.8907958124431912,1.083979224594064,0.11876938518476193,-1.0318834504274739,-2.394672607512459,-3.989548647268834,-5.818290543222513,-7.848505680572554,-10.0
-20.0,-17.03675407156403,-14.194479867735373,-11.562242795783886,-9.189490365400689,-7.0915384326937225,-5.260755183752804,-3.676948233468862,-2.314711356022317,-1.1478090399886818,-0.1514247724980176,0.6969022907334841,1.4170533150810138,2.0264456322735898,2.540279778779365,2.9718119209855858,3.332604500152719,3.6327387732679024,3.8809876953813847,4.084953652110199,4.251177214474467,4.385222746508601,4.491745621728418,4.574544635552498,4.636602223446495,4.6801144018347305,4.706511927569118,4.716473951056079,4.709935317351599,4.686088536284291,4.643381186623565,4.579509044500651,4.491404463788429,4.375218458823258,4.226293582133586,4.039123178462221,3.8072912038260607,3.5233860403438464,3.1788825503549756,2.763990665736343,2.267479015664054,1.6765033750591423,0.9765098411513419,0.15135247746504765,-0.8161240445187992,-1.9426341978239081,-3.241579574704688,-4.718199352347881,-6.362685751803047,-8.142755090966483,-10.0
-20.0,-17.342004559226737,-14.76863226721393,-12.34639937012166,-10.119069475197692,-8.10811223771012,-6.317532467496353,-4.739690874457824,-3.3602729380265552,-2.161844860555786,-1.1261076507016925,-0.23518401071251988,0.5277280664323727,1.1780789877707336,1.7298971091862727,2.1958194665609736,2.5871645826671137,2.914016605439045,3.185306413132891,3.408884082794489,3.5915813622275747,3.739264535720527,3.856878575307403,3.948483448854083,4.017283308757527,4.065649197881725,4.095135941310899,4.106494024083979,4.09967742173467,4.0738484664518895,4.027380809322168,3.9578613063673043,3.8620911741878174,3.7360860439598786,3.575073680729239,3.373487327336123,3.1249522339451925,2.8222635299050927,2.4573561116870533,2.021273087414632,1.5041506507816913,0.8952569685651489,0.18315419400411276,-0.643901381244572,-1.5971481354327686,-2.685870602427903,-3.915085634663262,-5.282283530720646,-6.773592212681493,-8.360587874229036,-10.0
-20.0,-17.57126424851207,-15.205608180872296,-12.954246538497582,-10.854632386889527,-8.929439969073211,-7.1884202338277206,-5.631498122363433,-4.251921209626451,-3.038870342835816,-1.9793775614391644,-1.0596210689295484,-0.26574391700754657,0.41565712989975956,0.997255680014445,1.4908500310189896,1.907293664657283,2.256468663949954,2.5472825539519284,2.7876775325017333,2.9846459404697274,3.1442484706481735,3.271632987348319,3.371052553310111,3.445881718292485,3.4986305207933683,3.5309560761982177,3.5436720767475203,3.5367569672138224,3.5093619164824643,3.459819907236768,3.3856572579636794,3.2836086539431757,3.1496363337244455,2.9789535705255057,2.766052224058022,2.5047342729046425,2.1881483994057715,1.8088356311839173,1.3587937310427427,0.8295796598640452,0.2124841871949968,-0.5011669095383904,-1.3195063254712291,-2.249313286559972,-3.2947943870030887,-4.455905362681353,-5.726310754579313,-7.09136790147571,-8.526922787282395,-10.0
